draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	NNetBot
411	8	Plummet	0	0	0	1
411	9	Rhox_Oracle	1	0	1	1
411	10	Greenwood_Sentinel	0	0	0	1
411	11	Talons_of_Wildwood	1	0	1	1
411	12	Macabre_Waltz	0	1	0	0
411	13	Hired_Blade	0	0	1	1
411	14	Cinder_Barrens	0	0	1	1
411	15	Mountain_4	1	1	1	1
411	16	Murder	0	0	1	1
411	17	Meteor_Golem	0	1	0	1
411	18	Strangling_Spores	0	0	0	1
411	19	Aether_Tunnel	0	1	0	0
411	20	Pegasus_Courser	0	0	0	0
411	21	Skeleton_Archer	0	0	1	1
411	22	Bristling_Boar	0	0	0	1
411	23	Rhox_Oracle	0	0	0	1
411	24	Skeleton_Archer	1	0	1	1
411	25	Hired_Blade	0	1	1	1
411	26	Skeleton_Archer	0	0	0	1
411	27	Talons_of_Wildwood	0	0	1	1
411	28	Highland_Game	0	0	1	1
411	29	Inspired_Charge	1	1	0	1
411	30	Island_4	1	1	1	1
411	31	Gravedigger	0	0	1	1
411	32	Bristling_Boar	0	0	1	0
411	33	Gift_of_Paradise	0	0	0	1
411	34	Snapping_Drake	0	0	0	0
411	35	Dwindle	0	0	0	0
411	36	Ghastbark_Twins	1	0	0	1
411	37	Hired_Blade	0	0	0	0
411	38	Daggerback_Basilisk	0	0	1	1
411	39	Manalith	0	0	0	0
411	40	Hired_Blade	1	0	1	1
411	41	Greenwood_Sentinel	0	0	1	1
411	42	Mind_Rot	1	0	1	1
411	43	Manalith	0	1	1	1
411	44	Mistcaller	1	1	0	1
411	45	Duress	1	1	1	1
412	1	Enigma_Drake	0	0	0	0
412	2	Guttersnipe	0	1	0	1
412	3	Exclusion_Mage	0	0	1	1
412	4	Suspicious_Bookcase	0	1	0	1
412	5	Departed_Deckhand	0	1	1	1
412	6	Sleep	0	1	1	1
412	7	Salvager_of_Secrets	0	1	1	1
412	8	Aviation_Pioneer	0	1	1	1
412	9	Doublecast	0	1	0	0
412	10	Tolarian_Scholar	0	1	1	1
412	11	Scholar_of_Stars	0	1	0	0
412	12	Plummet	0	1	1	1
412	13	Tolarian_Scholar	0	1	1	0
412	14	Infectious_Horror	1	1	0	0
412	15	Swamp_3	1	1	1	1
412	16	Disperse	0	0	0	1
412	17	Sure_Strike	0	0	0	0
412	18	Sparktongue_Dragon	0	0	0	0
412	19	Totally_Lost	0	0	1	0
412	20	Gearsmith_Guardian	0	0	1	1
412	21	Disperse	0	0	0	0
412	22	Shock	0	0	0	1
412	23	Departed_Deckhand	0	0	1	1
412	24	Totally_Lost	0	0	0	1
412	25	Tormenting_Voice	1	0	0	0
412	26	Aviation_Pioneer	0	1	1	1
412	27	Smelt	1	0	0	0
412	28	Gearsmith_Prodigy	1	1	1	0
412	29	Salvager_of_Secrets	1	1	1	1
412	30	Plains_3	1	1	1	1
412	31	Disperse	0	0	0	0
412	32	Anticipate	0	0	0	0
412	33	Submerged_Boneyard	0	0	1	0
412	34	Doublecast	0	1	0	0
412	35	Totally_Lost	0	0	0	0
412	36	Lava_Axe	0	0	0	0
412	37	Snapping_Drake	0	0	1	1
412	38	Totally_Lost	0	0	1	1
412	39	Sovereign's_Bite	0	0	0	0
412	40	Tormenting_Voice	0	0	0	0
412	41	Wall_of_Mist	0	0	1	1
412	42	Onakke_Ogre	0	1	0	1
412	43	Wall_of_Vines	1	0	1	0
412	44	Mountain_3	0	1	0	0
412	45	Mountain_4	1	1	1	1
413	1	Leonin_Warleader	0	1	1	1
413	2	Druid_of_the_Cowl	0	0	0	0
413	3	Druid_of_the_Cowl	0	0	1	1
413	4	Giant_Spider	0	0	1	1
413	5	Centaur_Courser	0	0	1	1
413	6	Daggerback_Basilisk	0	0	1	1
413	7	Colossal_Majesty	0	0	0	0
413	8	Highland_Game	0	0	0	1
413	9	Trusty_Packbeast	0	1	0	0
413	10	Invoke_the_Divine	1	0	0	0
413	11	Fire_Elemental	0	1	1	0
413	12	Knight_of_the_Tusk	1	1	1	1
413	13	Foul_Orchard	1	0	0	0
413	14	Naturalize	1	0	1	1
413	15	Trumpet_Blast	1	1	1	1
413	16	Druid_of_the_Cowl	0	0	0	0
413	17	Herald_of_Faith	0	1	0	1
413	18	Vine_Mare	0	1	1	1
413	19	Regal_Bloodlord	0	0	1	0
413	20	Declare_Dominance	0	1	0	1
413	21	Leonin_Vanguard	0	0	0	0
413	22	Foul_Orchard	0	0	0	0
413	23	Knight_of_the_Tusk	1	0	0	0
413	24	Daggerback_Basilisk	1	1	0	1
413	25	Vampire_Neonate	0	0	0	0
413	26	Highland_Game	1	0	0	1
413	27	Millstone	0	0	0	1
413	28	Draconic_Disciple	0	1	1	1
413	29	Act_of_Treason	0	1	1	1
413	30	Fire_Elemental	1	1	1	1
413	31	Valiant_Knight	0	1	1	1
413	32	Star-Crowned_Stag	0	0	1	1
413	33	Druid_of_the_Cowl	0	0	1	1
413	34	Suspicious_Bookcase	0	0	1	0
413	35	Daggerback_Basilisk	0	0	0	1
413	36	Highland_Game	0	0	0	0
413	37	Knight's_Pledge	0	0	0	1
413	38	Colossal_Majesty	0	1	0	1
413	39	Fountain_of_Renewal	1	1	1	0
413	40	Greenwood_Sentinel	0	0	0	1
413	41	Skyrider_Patrol	0	1	0	1
413	42	Invoke_the_Divine	0	1	0	0
413	43	Knight's_Pledge	1	1	0	1
413	44	Invoke_the_Divine	1	1	1	1
413	45	Plains_1	1	1	1	1
414	1	Sleep	0	0	0	0
414	2	Horizon_Scholar	0	0	0	0
414	3	Essence_Scatter	0	0	0	0
414	4	Divination	1	0	0	0
414	5	Uncomfortable_Chill	1	0	0	0
414	6	Aviation_Pioneer	0	0	0	0
414	7	Wall_of_Mist	0	0	0	0
414	8	Omenspeaker	0	0	0	1
414	9	Omenspeaker	0	0	0	1
414	10	Aviation_Pioneer	1	0	0	1
414	11	Uncomfortable_Chill	1	1	0	0
414	12	Wall_of_Mist	0	1	1	1
414	13	Anticipate	0	0	1	1
414	14	Gearsmith_Prodigy	0	1	1	1
414	15	Plains_4	1	1	1	1
414	16	Vigilant_Baloth	0	0	1	1
414	17	Bone_to_Ash	0	1	0	0
414	18	Colossal_Dreadmaw	0	0	0	1
414	19	Angel_of_the_Dawn	0	0	1	0
414	20	Trusty_Packbeast	0	0	0	0
414	21	Scholar_of_Stars	0	0	0	0
414	22	Omenspeaker	0	0	1	1
414	23	Divination	0	0	1	1
414	24	Manalith	0	0	1	1
414	25	Submerged_Boneyard	0	0	0	0
414	26	Revitalize	0	1	0	0
414	27	Wall_of_Mist	0	1	1	1
414	28	Uncomfortable_Chill	1	1	1	1
414	29	Duress	1	1	1	1
414	30	Submerged_Boneyard	1	1	1	1
414	31	Salvager_of_Secrets	0	0	0	0
414	32	Dragon's_Hoard	1	1	0	0
414	33	Palladia-Mors_the_Ruiner	0	1	1	1
414	34	Windreader_Sphinx	0	1	1	1
414	35	Salvager_of_Secrets	0	0	1	1
414	36	Gallant_Cavalry	1	0	1	0
414	37	Surge_Mare	0	1	1	1
414	38	Salvager_of_Secrets	1	0	0	0
414	39	Omenspeaker	0	0	1	1
414	40	Cancel	0	0	1	1
414	41	Inspired_Charge	1	1	1	0
414	42	Frilled_Sea_Serpent	0	1	1	1
414	43	Frilled_Sea_Serpent	1	1	1	1
414	44	Act_of_Treason	1	1	1	1
414	45	Plains_4	1	1	1	1
415	1	Remorseful_Cleric	0	1	1	1
415	2	Skymarch_Bloodletter	0	0	0	0
415	3	Skymarch_Bloodletter	0	0	0	0
415	4	Doomed_Dissenter	1	0	0	0
415	5	Angel_of_the_Dawn	0	0	1	0
415	6	Abnormal_Endurance	0	0	0	0
415	7	Greenwood_Sentinel	0	0	0	0
415	8	Walking_Corpse	0	1	0	0
415	9	Forsaken_Sanctuary	1	0	0	0
415	10	Rustwing_Falcon	0	1	0	0
415	11	Knight's_Pledge	1	0	0	0
415	12	Fire_Elemental	0	0	1	0
415	13	Hostile_Minotaur	0	1	1	0
415	14	Catalyst_Elemental	0	1	0	0
415	15	Mountain_2	1	1	1	1
415	16	Angel_of_the_Dawn	0	0	0	0
415	17	Epicure_of_Blood	0	0	0	0
415	18	Walking_Corpse	0	0	0	0
415	19	Regal_Bloodlord	0	0	0	0
415	20	Gallant_Cavalry	0	0	0	1
415	21	Two-Headed_Zombie	0	0	0	0
415	22	Invoke_the_Divine	0	0	0	1
415	23	Child_of_Night	0	0	0	0
415	24	Child_of_Night	0	0	0	0
415	25	Ajani's_Welcome	0	1	0	1
415	26	Suncleanser	0	1	1	1
415	27	Infectious_Horror	0	0	1	0
415	28	Infernal_Scarring	0	0	1	0
415	29	Root_Snare	1	1	1	1
415	30	Talons_of_Wildwood	1	1	1	1
415	31	Angel_of_the_Dawn	0	0	0	0
415	32	Cavalry_Drillmaster	0	0	0	0
415	33	Two-Headed_Zombie	0	0	0	0
415	34	Skymarch_Bloodletter	0	0	1	0
415	35	Inspired_Charge	0	0	0	0
415	36	Knight's_Pledge	0	0	0	0
415	37	Leonin_Vanguard	0	1	0	0
415	38	Leonin_Vanguard	0	0	0	0
415	39	Oreskos_Swiftclaw	0	0	0	0
415	40	Knight's_Pledge	0	1	0	0
415	41	Rustwing_Falcon	0	1	1	0
415	42	Knight's_Pledge	0	1	0	1
415	43	Reliquary_Tower	1	0	0	1
415	44	Mountain_1	1	0	0	0
415	45	Swamp_1	1	1	1	1
416	1	Sarkhan's_Unsealing	0	1	1	1
416	2	Star-Crowned_Stag	0	0	1	0
416	3	Draconic_Disciple	0	0	0	1
416	4	Boggart_Brute	0	0	0	1
416	5	Manalith	0	0	0	0
416	6	Declare_Dominance	0	1	1	1
416	7	Rupture_Spire	0	1	0	0
416	8	Gift_of_Paradise	0	1	0	1
416	9	Elvish_Rejuvenator	0	0	1	1
416	10	Bristling_Boar	0	0	0	1
416	11	Rhox_Oracle	0	0	0	1
416	12	Timber_Gorge	1	0	0	1
416	13	Woodland_Stream	0	0	1	0
416	14	Wall_of_Vines	0	0	1	0
416	15	Plains_2	1	1	1	1
416	16	Banefire	0	1	1	1
416	17	Electrify	0	0	0	1
416	18	Sparktongue_Dragon	0	0	0	1
416	19	Tormenting_Voice	0	0	0	0
416	20	Rabid_Bite	0	0	0	1
416	21	Druid_of_Horns	0	0	0	0
416	22	Colossal_Dreadmaw	0	0	0	1
416	23	Giant_Spider	0	0	1	1
416	24	Talons_of_Wildwood	0	0	0	1
416	25	Act_of_Treason	0	1	0	0
416	26	Thornhide_Wolves	0	0	0	0
416	27	Timber_Gorge	1	0	1	1
416	28	Skyrider_Patrol	0	1	1	1
416	29	Talons_of_Wildwood	1	1	1	1
416	30	Rhox_Oracle	1	1	1	1
416	31	Pelakka_Wurm	0	1	1	1
416	32	Shock	0	0	1	1
416	33	Declare_Dominance	0	1	1	1
416	34	Elvish_Rejuvenator	0	0	0	1
416	35	Manalith	0	0	0	0
416	36	Timber_Gorge	0	0	1	1
416	37	Skyscanner	0	0	1	0
416	38	Rupture_Spire	0	1	0	0
416	39	Highland_Lake	0	0	0	0
416	40	Highland_Lake	0	0	0	0
416	41	Colossal_Dreadmaw	0	0	1	1
416	42	Mind_Rot	0	1	0	1
416	43	Tranquil_Expanse	1	0	1	0
416	44	Catalyst_Elemental	0	1	1	1
416	45	Recollect	1	1	1	1
417	1	Two-Headed_Zombie	0	0	0	0
417	2	Two-Headed_Zombie	0	0	0	0
417	3	Aven_Wind_Mage	0	0	0	0
417	4	Marauder's_Axe	0	0	0	0
417	5	Essence_Scatter	0	0	0	0
417	6	Loxodon_Line_Breaker	0	0	0	0
417	7	Macabre_Waltz	0	0	0	0
417	8	Invoke_the_Divine	0	0	0	0
417	9	Epicure_of_Blood	0	0	0	0
417	10	Ghostform	0	0	0	0
417	11	Cancel	1	0	0	0
417	12	Inspired_Charge	0	0	0	0
417	13	Swamp_4	1	0	0	0
417	14	Goblin_Motivator	0	1	1	1
417	15	Woodland_Stream	1	1	1	1
417	16	Sleep	0	0	0	0
417	17	Pegasus_Courser	0	0	1	0
417	18	Skeleton_Archer	0	0	0	0
417	19	Make_a_Stand	0	1	0	0
417	20	Knight's_Pledge	0	0	0	0
417	21	Trusty_Packbeast	0	0	0	0
417	22	Marauder's_Axe	0	0	1	0
417	23	Revitalize	0	0	0	0
417	24	Knight's_Pledge	0	0	0	0
417	25	Meandering_River	0	0	0	0
417	26	Frilled_Sea_Serpent	0	0	0	0
417	27	Stitcher's_Supplier	0	1	0	0
417	28	Hired_Blade	0	0	0	0
417	29	Wall_of_Vines	1	1	1	1
417	30	Island_4	1	1	1	1
417	31	Sift	0	0	1	0
417	32	Reassembling_Skeleton	0	0	0	0
417	33	Bone_Dragon	0	1	1	0
417	34	Snapping_Drake	0	0	0	0
417	35	Star-Crowned_Stag	0	0	0	0
417	36	Pegasus_Courser	0	0	1	0
417	37	Two-Headed_Zombie	1	0	0	0
417	38	Invoke_the_Divine	1	0	0	0
417	39	Uncomfortable_Chill	0	0	0	0
417	40	Cancel	1	0	0	0
417	41	Cancel	1	1	0	0
417	42	Knight's_Pledge	1	0	1	0
417	43	Revitalize	1	1	1	1
417	44	Hired_Blade	1	1	1	1
417	45	Mountain_4	1	1	1	1
418	1	Cleansing_Nova	0	1	1	1
418	2	Skilled_Animator	0	0	0	0
418	3	Gallant_Cavalry	0	0	0	1
418	4	Aerial_Engineer	0	1	1	1
418	5	Manalith	0	0	0	0
418	6	Liliana_Untouched_by_Death	0	1	0	0
418	7	Dwindle	1	0	0	0
418	8	Salvager_of_Secrets	0	0	1	0
418	9	Omenspeaker	1	0	1	0
418	10	Mighty_Leap	0	0	0	1
418	11	Manalith	0	0	0	1
418	12	Tolarian_Scholar	0	1	1	0
418	13	Wall_of_Mist	0	0	1	0
418	14	Invoke_the_Divine	1	1	1	1
418	15	Mountain_4	1	1	1	1
418	16	Demanding_Dragon	0	1	1	1
418	17	Star-Crowned_Stag	0	0	0	0
418	18	Star-Crowned_Stag	0	0	1	1
418	19	Angel_of_the_Dawn	0	0	1	1
418	20	Dwindle	0	0	1	0
418	21	Pegasus_Courser	0	1	1	1
418	22	Aven_Wind_Mage	0	0	0	0
418	23	Dwindle	0	0	0	0
418	24	Essence_Scatter	0	1	1	0
418	25	Horizon_Scholar	0	1	0	1
418	26	Loxodon_Line_Breaker	0	0	1	0
418	27	Rhox_Oracle	0	1	1	1
418	28	Revitalize	0	0	1	0
418	29	Wall_of_Mist	0	1	1	1
418	30	Gearsmith_Prodigy	1	1	1	1
418	31	Aven_Wind_Mage	0	0	0	0
418	32	Suspicious_Bookcase	0	0	1	0
418	33	Dwindle	0	0	0	0
418	34	Dwindle	0	0	1	0
418	35	Wall_of_Mist	0	0	1	0
418	36	Daybreak_Chaplain	0	0	0	0
418	37	Divination	0	0	1	0
418	38	Omenspeaker	0	0	1	0
418	39	Wall_of_Mist	0	0	1	0
418	40	Anticipate	0	0	1	0
418	41	Rustwing_Falcon	0	1	1	1
418	42	Ajani's_Welcome	0	1	0	0
418	43	Doomed_Dissenter	0	1	0	0
418	44	Wall_of_Mist	1	1	1	1
418	45	Mountain_4	1	1	1	1
419	1	Poison-Tip_Archer	0	0	0	0
419	2	Lich's_Caress	0	0	0	1
419	3	Bristling_Boar	0	0	0	0
419	4	Skeleton_Archer	0	0	0	1
419	5	Colossal_Majesty	0	0	0	0
419	6	Skeleton_Archer	0	0	0	1
419	7	Centaur_Courser	0	0	1	0
419	8	Centaur_Courser	0	0	1	0
419	9	Manalith	0	0	0	1
419	10	Colossal_Dreadmaw	0	1	1	0
419	11	Giant_Spider	0	0	1	0
419	12	Giant_Spider	0	0	1	0
419	13	Satyr_Enchanter	1	1	1	0
419	14	Rustwing_Falcon	1	1	1	0
419	15	Swamp_2	1	1	1	1
419	16	Skymarch_Bloodletter	0	0	0	1
419	17	Dryad_Greenseeker	1	1	1	0
419	18	Diamond_Mare	0	0	0	0
419	19	Colossal_Dreadmaw	0	0	0	0
419	20	Take_Vengeance	0	0	0	0
419	21	Skeleton_Archer	1	0	0	1
419	22	Abnormal_Endurance	0	0	0	1
419	23	Child_of_Night	0	0	0	1
419	24	Abnormal_Endurance	0	0	0	1
419	25	Foul_Orchard	1	0	0	0
419	26	Make_a_Stand	0	1	0	0
419	27	Foul_Orchard	0	0	0	0
419	28	Psychic_Symbiont	1	1	0	1
419	29	Ajani's_Welcome	0	0	1	0
419	30	Submerged_Boneyard	1	1	1	1
419	31	Demon_of_Catastrophes	0	1	1	1
419	32	Daggerback_Basilisk	1	0	0	0
419	33	Strangling_Spores	1	0	0	1
419	34	Strangling_Spores	1	0	1	1
419	35	Elvish_Rejuvenator	0	0	0	0
419	36	Vine_Mare	0	0	1	0
419	37	Skeleton_Archer	0	0	0	1
419	38	Bristling_Boar	1	0	0	0
419	39	Plummet	0	0	1	0
419	40	Mind_Rot	0	0	0	1
419	41	Vampire_Neonate	0	0	1	1
419	42	Elvish_Rejuvenator	0	0	1	1
419	43	Bogstomper	1	1	1	0
419	44	Walking_Corpse	1	0	1	1
419	45	Reliquary_Tower	1	1	1	1
420	1	Palladia-Mors_the_Ruiner	0	1	1	1
420	2	Volcanic_Dragon	1	1	0	1
420	3	Fountain_of_Renewal	0	0	0	0
420	4	Druid_of_the_Cowl	0	0	1	1
420	5	Skyscanner	0	0	0	0
420	6	Rhox_Oracle	0	0	1	1
420	7	Root_Snare	0	0	0	0
420	8	Hostile_Minotaur	0	0	1	1
420	9	Uncomfortable_Chill	0	0	0	0
420	10	Invoke_the_Divine	0	0	0	0
420	11	Naturalize	0	0	1	1
420	12	Knight_of_the_Tusk	0	0	0	0
420	13	Thornhide_Wolves	0	0	1	1
420	14	Walking_Corpse	0	1	1	1
420	15	Forest_2	1	1	1	1
420	16	Luminous_Bonds	0	0	0	0
420	17	Fountain_of_Renewal	0	1	1	0
420	18	Rhox_Oracle	0	0	0	0
420	19	Colossal_Dreadmaw	1	0	1	1
420	20	Pegasus_Courser	0	0	0	0
420	21	Draconic_Disciple	0	1	1	1
420	22	Hostile_Minotaur	0	0	1	1
420	23	Dwarven_Priest	0	0	0	0
420	24	Manalith	0	0	0	0
420	25	Plummet	1	0	0	1
420	26	Act_of_Treason	0	1	1	1
420	27	Leonin_Vanguard	0	0	0	0
420	28	Smelt	0	0	1	1
420	29	Greenwood_Sentinel	0	1	1	1
420	30	Plains_3	1	1	1	1
420	31	Dismissive_Pyromancer	0	1	1	1
420	32	Hieromancer's_Cage	0	0	0	0
420	33	Tranquil_Expanse	0	0	1	0
420	34	Pegasus_Courser	1	0	0	0
420	35	Gift_of_Paradise	0	1	1	1
420	36	Gallant_Cavalry	0	0	0	0
420	37	Stone_Quarry	0	0	0	0
420	38	Naturalize	0	0	0	0
420	39	Daggerback_Basilisk	0	0	1	1
420	40	Colossal_Majesty	0	1	1	1
420	41	Trumpet_Blast	0	1	0	0
420	42	Naturalize	1	0	1	1
420	43	Trusty_Packbeast	0	1	1	1
420	44	Root_Snare	0	1	1	1
420	45	Wall_of_Vines	1	1	1	1
421	1	Vigilant_Baloth	0	0	1	1
421	2	Plague_Mare	0	0	1	1
421	3	Pegasus_Courser	1	0	0	0
421	4	Giant_Spider	0	0	1	1
421	5	Dwindle	1	0	0	0
421	6	Snapping_Drake	0	0	0	0
421	7	Gearsmith_Guardian	0	0	0	0
421	8	Wall_of_Mist	0	1	1	0
421	9	Disperse	0	0	0	0
421	10	Crucible_of_Worlds	0	1	1	1
421	11	Gearsmith_Prodigy	0	0	0	0
421	12	Cancel	0	1	1	1
421	13	Act_of_Treason	0	1	0	0
421	14	Tolarian_Scholar	1	1	1	0
421	15	Wall_of_Mist	1	1	1	1
421	16	Dryad_Greenseeker	0	0	1	1
421	17	Horizon_Scholar	0	0	1	1
421	18	Vine_Mare	0	0	1	1
421	19	Horizon_Scholar	0	0	1	1
421	20	Bone_to_Ash	0	0	0	0
421	21	Essence_Scatter	0	0	1	0
421	22	Thornhide_Wolves	0	0	1	1
421	23	Plummet	1	0	0	1
421	24	Colossal_Majesty	0	1	0	1
421	25	Bone_to_Ash	0	0	1	1
421	26	Anticipate	0	1	1	1
421	27	Plummet	0	0	0	0
421	28	Anticipate	1	1	1	1
421	29	Gearsmith_Guardian	0	1	1	1
421	30	Sovereign's_Bite	1	1	1	1
421	31	Spit_Flame	0	1	1	0
421	32	Volcanic_Dragon	0	1	0	0
421	33	Pelakka_Wurm	0	1	1	1
421	34	Aven_Wind_Mage	0	0	1	1
421	35	Declare_Dominance	0	1	1	1
421	36	Wall_of_Vines	1	0	0	0
421	37	Talons_of_Wildwood	0	0	0	0
421	38	Oakenform	0	0	0	1
421	39	Plummet	1	0	0	0
421	40	Wall_of_Mist	1	0	0	0
421	41	Daggerback_Basilisk	0	0	1	1
421	42	Revitalize	0	1	0	0
421	43	Gearsmith_Prodigy	1	1	1	1
421	44	Smelt	1	1	1	1
421	45	Trumpet_Blast	1	1	1	1
422	1	Banefire	0	1	1	1
422	2	Shock	0	0	1	1
422	3	Guttersnipe	0	1	1	1
422	4	Guttersnipe	0	1	1	1
422	5	Act_of_Treason	0	0	0	0
422	6	Doomed_Dissenter	1	0	0	0
422	7	Act_of_Treason	0	0	0	0
422	8	Elvish_Rejuvenator	0	0	0	0
422	9	Walking_Corpse	0	0	0	0
422	10	Daggerback_Basilisk	0	0	0	0
422	11	Giant_Spider	0	0	1	0
422	12	Talons_of_Wildwood	0	0	1	0
422	13	Fraying_Omnipotence	0	1	0	1
422	14	Isolate	1	1	0	1
422	15	Duress	1	1	1	1
422	16	Lich's_Caress	0	0	0	0
422	17	Rabid_Bite	0	0	1	0
422	18	Child_of_Night	0	0	0	0
422	19	Draconic_Disciple	0	1	1	0
422	20	Brawl-Bash_Ogre	0	0	0	0
422	21	Druid_of_the_Cowl	0	0	1	0
422	22	Giant_Spider	0	0	1	0
422	23	Timber_Gorge	0	0	1	0
422	24	Thorn_Lieutenant	0	1	1	0
422	25	Rupture_Spire	1	1	0	0
422	26	Wall_of_Vines	0	0	1	0
422	27	Titanic_Growth	0	1	0	0
422	28	Bristling_Boar	1	1	1	0
422	29	Colossal_Dreadmaw	0	1	1	1
422	30	Forest_3	1	1	1	1
422	31	Guttersnipe	0	0	1	1
422	32	Thorn_Lieutenant	0	1	1	0
422	33	Open_the_Graves	0	1	0	0
422	34	Guttersnipe	0	1	1	1
422	35	Doomed_Dissenter	0	0	0	0
422	36	Centaur_Courser	0	0	0	0
422	37	Ghastbark_Twins	0	1	0	0
422	38	Druid_of_the_Cowl	0	0	0	0
422	39	Talons_of_Wildwood	0	0	1	0
422	40	Naturalize	0	1	0	0
422	41	Bristling_Boar	0	1	1	0
422	42	Doomed_Dissenter	0	0	0	0
422	43	Gift_of_Paradise	1	1	1	1
422	44	Colossal_Dreadmaw	0	1	1	1
422	45	Bristling_Boar	1	1	1	1
423	1	Regal_Bloodlord	0	0	0	0
423	2	Cavalry_Drillmaster	0	0	0	0
423	3	Rise_from_the_Grave	0	1	0	0
423	4	Phylactery_Lich	0	1	0	0
423	5	Strangling_Spores	0	0	0	0
423	6	Skymarch_Bloodletter	0	0	0	0
423	7	Skymarch_Bloodletter	0	0	0	0
423	8	Mind_Rot	0	0	0	0
423	9	Child_of_Night	0	0	0	0
423	10	Abnormal_Endurance	1	0	0	0
423	11	Doomed_Dissenter	0	0	0	0
423	12	Skeleton_Archer	0	1	0	0
423	13	Sovereign's_Bite	1	1	0	0
423	14	Wall_of_Vines	1	1	1	1
423	15	Woodland_Stream	1	1	1	1
423	16	Phylactery_Lich	0	1	0	0
423	17	Angel_of_the_Dawn	0	0	0	0
423	18	Ajani's_Pridemate	0	0	0	0
423	19	Fountain_of_Renewal	0	1	0	0
423	20	Skymarch_Bloodletter	0	0	0	0
423	21	Reassembling_Skeleton	0	0	1	0
423	22	Nightmare's_Thirst	0	1	1	0
423	23	Manalith	0	0	1	1
423	24	Skeleton_Archer	0	0	1	0
423	25	Two-Headed_Zombie	0	0	0	0
423	26	Manalith	0	0	0	1
423	27	Cinder_Barrens	1	1	0	0
423	28	Sovereign's_Bite	0	1	1	0
423	29	Mind_Rot	0	1	1	1
423	30	Forest_3	1	1	1	1
423	31	Psychic_Symbiont	1	0	1	0
423	32	Nightmare's_Thirst	0	0	1	0
423	33	Suspicious_Bookcase	1	0	0	0
423	34	Regal_Bloodlord	0	1	0	0
423	35	Skyscanner	0	0	1	1
423	36	Manalith	0	0	0	1
423	37	Regal_Bloodlord	0	1	0	0
423	38	Manalith	0	0	0	1
423	39	Oreskos_Swiftclaw	1	0	0	0
423	40	Duress	1	0	0	0
423	41	Walking_Corpse	1	0	0	0
423	42	Walking_Corpse	0	0	1	0
423	43	Inferno_Hellion	1	1	0	0
423	44	Root_Snare	0	1	0	0
423	45	Doomed_Dissenter	1	1	1	1
424	1	Death_Baron	0	1	0	1
424	2	Walking_Corpse	1	0	0	0
424	3	Rhox_Oracle	0	0	0	0
424	4	Skymarch_Bloodletter	0	0	0	1
424	5	Bristling_Boar	0	0	0	0
424	6	Horizon_Scholar	0	1	0	1
424	7	Walking_Corpse	0	1	0	1
424	8	Rise_from_the_Grave	0	1	0	1
424	9	Abnormal_Endurance	0	1	0	1
424	10	Meandering_River	0	0	0	0
424	11	Tranquil_Expanse	1	0	1	0
424	12	Forsaken_Sanctuary	1	0	0	0
424	13	Timber_Gorge	0	0	1	0
424	14	Highland_Game	1	1	1	1
424	15	Island_1	1	1	1	1
424	16	Bristling_Boar	0	0	1	0
424	17	Strangling_Spores	1	0	0	1
424	18	Skyscanner	0	0	0	0
424	19	Diregraf_Ghoul	0	1	0	1
424	20	Gravedigger	0	1	0	1
424	21	Poison-Tip_Archer	0	1	1	1
424	22	Mind_Rot	0	0	0	0
424	23	Daggerback_Basilisk	0	0	0	1
424	24	Infectious_Horror	0	0	0	0
424	25	Greenwood_Sentinel	0	0	0	0
424	26	Gallant_Cavalry	0	0	1	0
424	27	Mind_Rot	0	1	0	1
424	28	Foul_Orchard	1	1	1	1
424	29	Crash_Through	1	1	1	1
424	30	Forest_4	1	1	1	1
424	31	Blood_Divination	0	0	0	1
424	32	Bristling_Boar	0	0	0	0
424	33	Hungering_Hydra	0	1	1	1
424	34	Plague_Mare	1	0	0	1
424	35	Vigilant_Baloth	0	1	1	1
424	36	Vine_Mare	0	0	0	1
424	37	Reclamation_Sage	0	0	0	0
424	38	Marauder's_Axe	0	0	1	0
424	39	Highland_Game	0	1	0	1
424	40	Plummet	0	1	1	1
424	41	Walking_Corpse	0	1	0	0
424	42	Oakenform	0	0	1	1
424	43	Goblin_Motivator	0	1	1	0
424	44	Plummet	1	0	0	1
424	45	Onakke_Ogre	1	1	1	1
425	1	Lightning_Strike	0	0	1	1
425	2	Draconic_Disciple	0	1	1	1
425	3	Electrify	0	0	1	1
425	4	Thud	0	0	0	0
425	5	Sparktongue_Dragon	0	0	1	1
425	6	Totally_Lost	0	0	0	0
425	7	Dryad_Greenseeker	0	0	1	1
425	8	Scholar_of_Stars	0	0	0	0
425	9	Thornhide_Wolves	0	0	1	1
425	10	Fire_Elemental	0	0	1	1
425	11	Plummet	1	0	1	1
425	12	Plummet	0	0	1	1
425	13	Highland_Game	0	1	1	1
425	14	Bogstomper	1	1	1	1
425	15	Forest_2	1	1	1	1
425	16	Patient_Rebuilding	0	1	1	0
425	17	Aviation_Pioneer	0	0	0	0
425	18	Departed_Deckhand	0	1	1	0
425	19	Guttersnipe	0	1	1	1
425	20	Sparktongue_Dragon	0	0	0	1
425	21	Aven_Wind_Mage	0	0	1	0
425	22	Viashino_Pyromancer	0	0	0	1
425	23	Snapping_Drake	0	0	1	0
425	24	Viashino_Pyromancer	0	1	1	1
425	25	Heroic_Reinforcements	0	0	0	0
