name,avg,var,count,color,rarity,legendary,x,y,freq
sphinx_of_the_guildpact,3.2447492498928416,2.1951342384531447,2333,C,uncommon,0,-0.027952421470776596,-0.13444943706931675,6981
tome_of_the_guildpact,6.2860447185813415,11.765518434391922,2594,C,rare,0,-0.011934764632978066,-0.0201733843882391,8211
azorius_guildgate,9.90372809692239,8.523479616762701,24597,Multi,common,0,-0.19214193556234205,-0.445971090745659,60525
blood_crypt,7.788404473864414,14.645252441742139,4381,Multi,rare,0,-0.07039481091012238,0.35976594148029567,10598
breeding_pool,7.584388185654008,14.445410279691643,4740,Multi,rare,0,0.2708553705748412,-0.22471659502937746,11713
gateway_plaza,5.573015873015873,4.920859158478207,2520,C,common,0,0.09696433225518798,-0.04421632796155425,12811
godless_shrine,7.583935215583279,15.191521305498753,4569,Multi,rare,0,-0.36396764557430794,0.05151404074373089,11049
gruul_guildgate,9.542587159130134,8.768897414305254,23176,Multi,common,0,0.45267808727412234,0.2295409037899608,52804
hallowed_fountain,7.900862068965517,14.705073148462715,4872,Multi,rare,0,-0.14667762597221504,-0.33314062847010034,11705
orzhov_guildgate,9.81372981558281,8.674736048768668,22666,Multi,common,0,-0.49285671011119314,0.02697823734024476,53180
plaza_of_harmony,5.040489642184557,6.944688272491585,1062,C,rare,0,0.04389791015847167,-0.04180373585771809,4117
rakdos_guildgate,9.903186162949476,8.574377649913226,21970,Multi,common,0,-0.04288715699139882,0.48960353097620085,51497
simic_guildgate,9.605736301369863,8.887091939180342,25696,Multi,common,0,0.3675008898017112,-0.3242491100741404,62686
stomping_ground,7.581862854590128,14.809749221307287,4477,Multi,rare,0,0.31650089359948885,0.20549334272220182,10432
plains,100.0,0.0,1,W,common,0,0.7702828658901012,-0.4580500904788141,0
island,100.0,0.0,1,U,common,0,0.11403873709227884,-0.8869452118714107,0
swamp,100.0,0.0,1,B,common,0,-0.5848573035689194,-0.6824131465818296,0
mountain,100.0,0.0,1,R,common,0,0.8392421619566967,0.32299936816063707,0
forest,100.0,0.0,1,G,common,0,-0.442584262595073,0.788425842482436,0
dovin_architect_of_law,100.0,0.0,1,Multi,mythic,1,0.16948511309186998,0.8891941842840214,0
elite_arrester,100.0,0.0,1,W,common,0,0.7017299686141806,0.5637646398896102,0
dovin's_dismissal,100.0,0.0,1,Multi,rare,0,0.2986314190522352,-0.8414840532701179,0
dovin's_automaton,100.0,0.0,1,C,uncommon,0,0.4862900079064354,-0.7475844476265547,0
domri_city_smasher,100.0,0.0,1,Multi,mythic,1,0.6161098786186717,-0.6471361431616082,0
ragefire,100.0,0.0,1,R,common,0,-0.3178142567510045,-0.8368902743777227,0
charging_war_boar,100.0,0.0,1,Multi,uncommon,0,-0.8912762961034184,0.1583251650712674,0
domri's_nodorog,100.0,0.0,1,Multi,rare,0,-0.10044877548966072,-0.8882466862351519,0
the_haunt_of_hightower,100.0,0.0,1,B,mythic,1,0.8809175738946563,-0.18027623506478288,0
